lat,lon,district
55.83681924,49.07851884,Московский р-н
55.80602137,49.19891863,Советский р-н
55.79822281,49.24576797,Советский р-н
55.82507311,49.11062686,Ново-Савиновский р-н
55.80844892,49.23507858,Советский р-н
55.82289382,49.05683885,Кировский р-н
55.74271323,49.22204177,Приволжский р-н
55.75353024,49.19851344,Приволжский р-н
55.78481832,49.16795345,Советский р-н
55.77491395,49.20153915,Советский р-н
55.76823477,49.13578916,Приволжский р-н
55.81493894,49.20096054,Советский р-н
55.80747909,49.015895,Кировский р-н
55.73721737,49.19721924,Приволжский р-н
55.86234666,49.10850148,Авиастроительный р-н
55.79478401,49.2564953,Советский р-н
55.74717614,49.16783084,Приволжский р-н
55.80485012,49.06569353,Кировский р-н
55.84034131,49.1934417,Советский р-н
55.72372171,49.1960844,Приволжский р-н
55.82574257,49.1388805,Ново-Савиновский р-н
55.76395842,49.24478546,Советский р-н
55.75163163,49.23368804,Приволжский р-н
55.7646053,49.14076659,Приволжский р-н
55.75770597,49.25406796,Приволжский р-н
55.69372826,49.1528621,Приволжский р-н
55.78574384,49.2593378,Советский р-н
55.7639803,49.11130196,Приволжский р-н
55.74522554,49.25403395,Приволжский р-н
55.81460185,49.19551166,Советский р-н
55.79590153,49.06518771,Кировский р-н
55.78522506,49.19189281,Советский р-н
55.85040208,49.19384949,Советский р-н
55.84264061,49.1955006,Советский р-н
55.83235941,49.14533901,Ново-Савиновский р-н
55.82885019,49.13063554,Ново-Савиновский р-н
55.76228688,49.19091713,Советский р-н
55.74731789,49.27750427,Приволжский р-н
55.82249116,49.23566805,Советский р-н
55.81572574,49.00952748,Кировский р-н
55.75704213,49.13458288,Приволжский р-н
55.79784475,49.1657325,Советский р-н
55.85377639,49.05780524,Авиастроительный р-н
55.71991007,49.19549214,Приволжский р-н
55.7701178,48.98280671,Верхнеуслонский р-н
55.83709313,49.1214454,Ново-Савиновский р-н
55.82015927,49.12242965,Ново-Савиновский р-н
55.79708671,49.22987347,Советский р-н
55.82491945,49.14405349,Ново-Савиновский р-н
55.83473499,49.2488886,Советский р-н
55.84243132,49.03356154,Московский р-н
55.83681439,49.23217333,Советский р-н
55.78712135,49.23499063,Советский р-н
55.84779451,49.23018956,Советский р-н
55.82169638,49.03076509,Кировский р-н
55.82086064,49.06269958,Кировский р-н
55.85134539,49.13393632,Авиастроительный р-н
55.85707782,49.08855033,Авиастроительный р-н
55.77810767,49.15546749,Вахитовский р-н
55.70984081,49.21767195,Приволжский р-н
55.77381934,49.27002739,Советский р-н
55.77450414,49.23402235,Советский р-н
55.7147302,49.14760979,Приволжский р-н
55.83065906,49.12496166,Ново-Савиновский р-н
55.76749018,49.24337575,Советский р-н
55.79671446,49.02166416,Кировский р-н
55.83911729,49.12276134,Ново-Савиновский р-н
55.81070341,49.09035517,Кировский р-н
55.82509211,49.17699577,Советский р-н
55.82861918,49.08431392,Московский р-н
55.74233467,49.24949116,Приволжский р-н
55.83545415,49.09247956,Ново-Савиновский р-н
55.75358445,49.22228151,Приволжский р-н
55.73142559,49.11761372,Приволжский р-н
55.80452122,49.25117312,Советский р-н
55.78605406,49.10844712,Вахитовский р-н
55.83823167,49.1377707,Ново-Савиновский р-н
55.83846666,49.18830938,Советский р-н
55.80260118,49.00558826,Кировский р-н
55.75088207,49.20973984,Приволжский р-н
55.7268124,49.12698222,Приволжский р-н
55.74234372,49.27823621,Приволжский р-н
55.8229593,49.04333713,Кировский р-н
55.77102015,49.11192909,Приволжский р-н
55.81094321,49.10015479,Кировский р-н
55.78757253,49.21891436,Советский р-н
55.69504868,49.15241859,Приволжский р-н
55.79195727,49.1865693,Советский р-н
55.84411471,49.09296946,Ново-Савиновский р-н
55.76170341,49.07853502,Вахитовский р-н
55.76542015,49.10447777,Вахитовский р-н
55.79908806,49.09934401,Вахитовский р-н
55.79022305,49.12296278,Вахитовский р-н
55.78935897,49.12564055,Вахитовский р-н
55.82534635,49.05825561,Московский р-н
55.75782786,49.21432036,Приволжский р-н
55.81439608,49.20296542,Советский р-н
55.78453551,49.11016929,Вахитовский р-н
55.86174967,49.18932931,Советский р-н
55.74731299,49.17504546,Приволжский р-н
55.72094687,49.12878118,Приволжский р-н
55.76540047,49.21886977,Советский р-н
55.73110752,49.24034998,Приволжский р-н
55.78628984,49.16972466,Советский р-н
55.80519068,49.23424025,Советский р-н
55.7805676,49.25891814,Советский р-н
55.75995926,49.14773675,Приволжский р-н
55.78045206,49.16026744,Вахитовский р-н
55.83318886,49.06676196,Московский р-н
55.75658588,49.1767738,Приволжский р-н
55.74122058,49.28204946,Приволжский р-н
55.77155602,49.10627395,Вахитовский р-н
55.70005112,49.06250366,Приволжский р-н
55.84238584,49.13199953,Ново-Савиновский р-н
55.72636775,49.16248529,Приволжский р-н
55.75242357,49.28771887,Советский р-н
55.79088496,49.1618259,Вахитовский р-н
55.85244545,49.22067852,Советский р-н
55.76253491,49.13542249,Приволжский р-н
55.79870701,49.22041885,Советский р-н
55.7472613,49.11494384,Приволжский р-н
55.76437351,49.19492639,Советский р-н
55.81678233,49.26082625,Советский р-н
55.78596024,49.13258327,Вахитовский р-н
55.78670945,49.22791781,Советский р-н
55.80718554,49.22420653,Советский р-н
55.80849933,49.07519505,Кировский р-н
55.84693701,49.06172313,Авиастроительный р-н
55.76960821,49.25009056,Советский р-н
55.77498816,49.23091195,Советский р-н
55.8028018,49.28035495,Советский р-н
55.79464002,49.16855863,Советский р-н
55.74529387,49.23695779,Приволжский р-н
55.82791876,49.1325203,Ново-Савиновский р-н
55.81089095,49.20698998,Советский р-н
55.74002125,49.17267339,Приволжский р-н
55.84636976,49.08182067,Авиастроительный р-н
55.73624909,49.14124933,Приволжский р-н
55.75661167,49.19496078,Приволжский р-н
55.78025644,49.18666004,Советский р-н
55.80319376,49.05977867,Кировский р-н
55.76613025,49.21762217,Советский р-н
55.85041764,49.07684529,Авиастроительный р-н
55.82065967,49.10859106,Ново-Савиновский р-н
55.72002948,49.09354423,Приволжский р-н
55.70726854,49.14807043,Приволжский р-н
55.8303448,49.19070738,Советский р-н
55.73026941,49.15385073,Приволжский р-н
55.7685513,49.16568453,Вахитовский р-н
55.80952438,49.2172103,Советский р-н
55.72240293,49.08899114,Приволжский р-н
55.83442013,49.07607242,Московский р-н
55.83174289,49.06720683,Московский р-н
55.82751213,49.18605227,Советский р-н
55.75715714,49.15309595,Приволжский р-н
55.808727,49.08393885,Кировский р-н
55.76998889,49.26061613,Советский р-н
55.8353383,49.07964757,Московский р-н
55.75945795,49.11390925,Приволжский р-н
55.79655453,49.16562303,Советский р-н
55.82166357,49.25514919,Советский р-н
55.74000186,49.25772085,Приволжский р-н
55.78417874,49.11310761,Вахитовский р-н
55.81873094,49.18741206,Советский р-н
55.83940841,49.18757403,Советский р-н
55.77568603,49.1154573,Вахитовский р-н
55.84763403,49.19039289,Советский р-н
55.76794876,49.15646363,Вахитовский р-н
55.80014875,49.11813025,Вахитовский р-н
55.76179374,49.21717534,Советский р-н
55.81989296,49.12952221,Ново-Савиновский р-н
55.78911331,49.26200345,Советский р-н
55.76068655,49.12728197,Приволжский р-н
55.82154427,49.16220761,Ново-Савиновский р-н
55.83352308,49.24379236,Советский р-н
55.74182202,49.24556348,Приволжский р-н
55.84304966,49.22585979,Советский р-н
55.79772128,49.20963126,Советский р-н
55.83856616,49.13236281,Ново-Савиновский р-н
55.7784952,49.2193589,Советский р-н
55.73418878,49.19492771,Приволжский р-н
55.82013734,49.22693336,Советский р-н
55.78974648,49.17512718,Советский р-н
55.73442727,49.237717,Приволжский р-н
55.78473068,49.09685632,Вахитовский р-н
55.76340021,49.154336,Приволжский р-н
55.82340036,49.07222003,Кировский р-н
55.86438327,49.09596706,Авиастроительный р-н
55.70041145,49.08263941,Приволжский р-н
55.72851309,49.17179738,Приволжский р-н
55.80956821,49.26682468,Советский р-н
55.82147162,49.09929216,Московский р-н
55.8202683,49.1143932,Ново-Савиновский р-н
55.80478577,49.27639363,Советский р-н
55.82563765,49.05101297,Кировский р-н
55.8278964,49.12691006,Ново-Савиновский р-н
55.76721595,49.12595592,Приволжский р-н
55.83782475,49.11423564,Ново-Савиновский р-н
55.72262173,49.18258944,Приволжский р-н
55.81666639,49.13169447,Ново-Савиновский р-н
55.82497435,49.12987414,Ново-Савиновский р-н
55.81669334,49.0468936,Кировский р-н
55.77613857,49.11643495,Вахитовский р-н
55.7994523,49.05353934,Кировский р-н
55.83914659,49.07263495,Московский р-н
55.80735153,49.2129516,Советский р-н
55.77478169,49.15877938,Вахитовский р-н
55.79669903,49.05751161,Кировский р-н
55.84842969,49.15589655,Ново-Савиновский р-н
55.69123173,49.16411526,Приволжский р-н
55.75886137,49.15603743,Приволжский р-н
55.79769702,49.09408824,Вахитовский р-н
55.74100042,49.22030141,Приволжский р-н
55.84017048,49.19225362,Советский р-н
55.80618051,49.22461021,Советский р-н
55.76600467,49.10956588,Приволжский р-н
55.7451581,49.16552374,Приволжский р-н
55.80406314,49.1723306,Советский р-н
55.79753891,49.16882956,Советский р-н
55.80487672,49.01738956,Кировский р-н
55.76845416,49.22795957,Советский р-н
55.76921108,49.14160425,Приволжский р-н
55.81639695,49.22666326,Советский р-н
55.80620654,49.08562788,Кировский р-н
55.81673659,49.07134486,Кировский р-н
55.79295948,49.11732268,Вахитовский р-н
55.82682083,49.05890579,Московский р-н
55.72486848,49.13787914,Приволжский р-н
55.82019839,49.0751634,Кировский р-н
55.79045759,49.15352042,Вахитовский р-н
55.80033488,49.27442438,Советский р-н
55.79832019,49.23812573,Советский р-н
55.85266165,49.07131397,Авиастроительный р-н
55.80616265,49.20635265,Советский р-н
55.76522254,49.13687184,Приволжский р-н
55.7672545,49.26302525,Советский р-н
55.80549929,48.9945743,Кировский р-н
55.77529619,49.15737906,Вахитовский р-н
55.83265352,49.12806656,Ново-Савиновский р-н
55.84149187,49.04888,Московский р-н
55.79594259,49.01506996,Кировский р-н
55.82832124,49.09920871,Ново-Савиновский р-н
55.6970235,49.08369692,Приволжский р-н
55.7303785,49.09144749,Приволжский р-н
55.75954839,49.24525709,Советский р-н
55.74499416,49.24332535,Приволжский р-н
55.78462353,49.12712383,Вахитовский р-н
55.83000608,49.23892785,Советский р-н
55.85360431,49.17086642,Советский р-н
55.84661951,49.16016125,Ново-Савиновский р-н
55.84800847,49.10830878,Авиастроительный р-н
55.84061971,49.09303895,Ново-Савиновский р-н
55.76826878,48.99391249,Верхнеуслонский р-н
55.7331475,49.2675676,Приволжский р-н
55.78161756,49.11449766,Вахитовский р-н
55.84821382,49.16017302,Ново-Савиновский р-н
55.7194517,49.16465945,Приволжский р-н
55.78623533,49.23163255,Советский р-н
55.77767553,49.22780407,Советский р-н
55.82286587,49.15689314,Ново-Савиновский р-н
55.83724299,49.07353695,Московский р-н
55.78551774,49.25163017,Советский р-н
55.80069672,49.01617308,Кировский р-н
55.77808884,49.27704601,Советский р-н
55.77373478,49.10096886,Вахитовский р-н
55.76491265,49.19518869,Советский р-н
55.72281829,49.10537474,Приволжский р-н
55.80307705,49.02004317,Кировский р-н
55.84631679,49.17505914,Советский р-н
55.84078474,49.1130659,Ново-Савиновский р-н
55.8022369,49.0355385,Кировский р-н
55.76460107,49.13227078,Приволжский р-н
55.83546885,49.20481415,Советский р-н
55.84244468,49.10027266,Ново-Савиновский р-н
55.71675807,49.11864161,Приволжский р-н
55.80708237,49.09370134,Кировский р-н
55.7783771,49.24774148,Советский р-н
55.79590379,49.20807884,Советский р-н
55.82151385,49.17860403,Советский р-н
55.82946944,49.07441419,Московский р-н
55.75966981,49.24750747,Советский р-н
55.80596137,48.99232502,Кировский р-н
55.71354196,49.18699488,Приволжский р-н
55.82804762,49.14375066,Ново-Савиновский р-н
55.81911043,49.13359224,Ново-Савиновский р-н
55.81224943,49.10959414,Ново-Савиновский р-н
55.83515607,49.11329557,Ново-Савиновский р-н
55.80821126,49.25972957,Советский р-н
55.76978745,49.11599667,Приволжский р-н
55.84472937,49.17317664,Советский р-н
55.72257898,49.11251721,Приволжский р-н
55.73955638,49.19502234,Приволжский р-н
55.73791555,49.15200311,Приволжский р-н
55.84241294,49.21686453,Советский р-н
55.80018078,49.22943021,Советский р-н
55.84317032,49.09048384,Ново-Савиновский р-н
55.78394443,49.13888702,Вахитовский р-н
55.80055905,49.00537344,Кировский р-н
55.73199741,49.14173289,Приволжский р-н
55.83386573,49.18462576,Советский р-н
55.83355611,49.09205691,Ново-Савиновский р-н
55.74917685,49.24359861,Приволжский р-н
55.78449855,49.25421543,Советский р-н
55.7934842,49.13308245,Вахитовский р-н
55.84064488,49.21699542,Советский р-н
55.80516068,49.24937986,Советский р-н
55.81209935,49.2063361,Советский р-н
55.73046177,49.12683727,Приволжский р-н
55.76275666,48.99106301,Верхнеуслонский р-н
55.78795802,49.24794089,Советский р-н
55.74180283,49.11001644,Приволжский р-н
55.74517255,49.22974742,Приволжский р-н
55.72080786,49.12709151,Приволжский р-н
55.77089501,49.20176039,Советский р-н
55.85281506,49.19268347,Советский р-н
55.77575989,49.26839034,Советский р-н
55.69359695,49.13566409,Приволжский р-н
55.73863846,49.19146536,Приволжский р-н
55.74228477,49.20837381,Приволжский р-н
55.83332636,49.06343501,Московский р-н
55.82251101,49.15018557,Ново-Савиновский р-н
55.69799246,49.06555823,Приволжский р-н
55.74030155,49.13261962,Приволжский р-н
55.82240276,49.24004465,Советский р-н
55.82341167,49.08198871,Кировский р-н
55.77637511,49.27168431,Советский р-н
55.84036016,49.13214086,Ново-Савиновский р-н
55.81292891,49.28099958,Советский р-н
55.8619433,49.18931734,Советский р-н
55.83163345,49.21711935,Советский р-н
55.81413376,49.21170182,Советский р-н
55.80977773,49.23708031,Советский р-н
55.76574307,49.26770973,Советский р-н
55.83588625,49.23907186,Советский р-н
55.76288881,49.10870283,Приволжский р-н
55.77728412,49.26273785,Советский р-н
55.83438816,49.10168131,Ново-Савиновский р-н
55.7267002,49.16169699,Приволжский р-н
55.81766392,49.25532119,Советский р-н
55.82053229,49.25872192,Советский р-н
55.77545674,49.24053967,Советский р-н
55.80757438,49.08149296,Кировский р-н
55.81182168,49.10321252,Кировский р-н
55.83552432,49.12098411,Ново-Савиновский р-н
55.81476511,49.21116156,Советский р-н
55.80516896,49.08035676,Кировский р-н
55.81024499,49.09021171,Кировский р-н
55.82417278,49.12264015,Ново-Савиновский р-н
55.76877637,49.2537316,Советский р-н
55.7251893,49.16521704,Приволжский р-н
55.75060079,49.28516643,Советский р-н
55.81474988,49.17082661,Советский р-н
55.77373445,49.10610701,Вахитовский р-н
55.78180785,49.14223508,Вахитовский р-н
55.7713091,49.22522531,Советский р-н
55.81189867,49.28399694,Советский р-н
55.80001461,49.27863982,Советский р-н
55.79314232,49.20046368,Советский р-н
55.82777732,49.09690172,Ново-Савиновский р-н
55.75372562,49.17281811,Приволжский р-н
55.79115104,49.16140125,Вахитовский р-н
55.73857733,49.22643944,Приволжский р-н
55.85203629,49.06939139,Авиастроительный р-н
55.78299639,49.26848456,Советский р-н
55.75598911,49.27732558,Советский р-н
55.85439959,49.06875203,Авиастроительный р-н
55.82447069,49.17619914,Советский р-н
55.83009122,49.07893202,Московский р-н
55.82785894,49.10468873,Ново-Савиновский р-н
55.80764705,49.2814059,Советский р-н
55.83531619,49.08939675,Московский р-н
55.7359049,49.21109266,Приволжский р-н
55.78063729,49.19133495,Советский р-н
55.74417356,49.09546831,Приволжский р-н
55.75470427,49.20677922,Приволжский р-н
55.80072781,49.23367557,Советский р-н
55.85077252,49.167975,Советский р-н
55.77860505,49.14349769,Вахитовский р-н
55.78194309,49.23411927,Советский р-н
55.83640022,49.1608797,Ново-Савиновский р-н
55.76548068,49.17117149,Советский р-н
55.72561163,49.10019867,Приволжский р-н
55.84888838,49.14561398,Ново-Савиновский р-н
55.84723746,49.17576738,Советский р-н
55.84256042,49.24184795,Советский р-н
55.82126155,49.19294831,Советский р-н
55.72143784,49.15991887,Приволжский р-н
55.83351527,49.05229072,Московский р-н
55.81740786,49.14215881,Ново-Савиновский р-н
55.82716161,49.02935366,Кировский р-н
55.83490314,49.10729521,Ново-Савиновский р-н
55.78795603,49.23200709,Советский р-н
55.80114389,49.10958703,Вахитовский р-н
55.77994243,49.15842146,Вахитовский р-н
55.81650921,49.16788296,Советский р-н
55.8050097,49.12012959,Вахитовский р-н
55.8375084,49.16086388,Ново-Савиновский р-н
55.8453188,49.16995413,Советский р-н
55.76086961,49.20372071,Советский р-н
55.72469074,49.08229451,Приволжский р-н
55.82694529,49.16138542,Ново-Савиновский р-н
55.74933053,49.28282012,Советский р-н
55.79148386,49.25999484,Советский р-н
55.80572358,49.07985333,Кировский р-н
55.76217792,49.08006391,Вахитовский р-н
55.76132463,49.11340303,Приволжский р-н
55.7506296,49.14420395,Приволжский р-н
55.83376231,49.23489887,Советский р-н
55.78077118,49.25134985,Советский р-н
55.73916202,49.20049482,Приволжский р-н
55.77194795,49.17338674,Советский р-н
55.75039822,49.27710058,Советский р-н
55.79290638,49.2292869,Советский р-н
55.83540474,49.23046111,Советский р-н
55.75645839,49.19873711,Приволжский р-н
55.74988722,49.10504197,Приволжский р-н
55.84057886,49.24544077,Советский р-н
55.79935033,49.05600641,Кировский р-н
55.85918439,49.10849866,Авиастроительный р-н
55.74679483,49.11050492,Приволжский р-н
55.78185636,49.10853499,Вахитовский р-н
55.80433545,49.03722436,Кировский р-н
55.71289527,49.1029266,Приволжский р-н
55.79535121,49.27015483,Советский р-н
55.73328066,49.25645096,Приволжский р-н
55.75996203,49.16506946,Советский р-н
55.74303621,49.17655525,Приволжский р-н
55.73200764,49.09384276,Приволжский р-н
55.74364409,49.13483188,Приволжский р-н
55.73549483,49.25822438,Приволжский р-н
55.82896952,49.0427987,Московский р-н
55.80204229,49.03330688,Кировский р-н
55.86265911,49.09716759,Авиастроительный р-н
55.8020107,49.23895767,Советский р-н
55.77410249,49.17597701,Советский р-н
55.74414045,49.10781227,Приволжский р-н
55.79351096,49.22906934,Советский р-н
55.7720068,48.98837987,Верхнеуслонский р-н
55.78529714,49.13240965,Вахитовский р-н
55.76397148,49.23125874,Советский р-н
55.73988477,49.1779337,Приволжский р-н
55.8414391,49.10253207,Ново-Савиновский р-н
55.73908991,49.14795761,Приволжский р-н
55.75321839,49.15810144,Приволжский р-н
55.79866482,49.00675316,Кировский р-н
55.77219498,48.98689375,Верхнеуслонский р-н
55.80838955,49.21953208,Советский р-н
55.7681986,48.98036832,Верхнеуслонский р-н
55.79121708,49.11809047,Вахитовский р-н
55.75547522,49.25296085,Приволжский р-н
55.75790933,49.24056319,Советский р-н
55.81587137,49.18418706,Советский р-н
55.73221587,49.23612994,Приволжский р-н
55.83088642,49.11464555,Ново-Савиновский р-н
55.84919154,49.12952699,Авиастроительный р-н
55.69169139,49.16490289,Приволжский р-н
55.83841022,49.13646703,Ново-Савиновский р-н
55.77430004,49.20783663,Советский р-н
55.83146075,49.22454166,Советский р-н
55.83165835,49.1865992,Советский р-н
55.73095413,49.09450971,Приволжский р-н
55.83607133,49.10440172,Ново-Савиновский р-н
55.82186855,49.259858,Советский р-н
55.7733048,49.12949192,Вахитовский р-н
55.75693014,49.13059024,Приволжский р-н
55.85401998,49.11742559,Авиастроительный р-н
55.73176193,49.11135026,Приволжский р-н
55.85368043,49.08457514,Авиастроительный р-н
55.77817,49.21638656,Советский р-н
55.74717555,49.17913479,Приволжский р-н
55.73979966,49.10885295,Приволжский р-н
55.75840729,49.18617205,Приволжский р-н
55.77907565,49.1621242,Вахитовский р-н
55.75146522,49.19238006,Приволжский р-н
55.80216623,49.13238884,Вахитовский р-н
55.73316668,49.24772526,Приволжский р-н
55.77576973,49.22858813,Советский р-н
55.80144601,49.2766176,Советский р-н
55.77423419,49.15025807,Вахитовский р-н
55.81962488,49.09230793,Московский р-н
55.8105406,49.06924011,Кировский р-н
55.85062508,49.1967717,Советский р-н
55.80090469,49.22696442,Советский р-н
55.82861255,49.04609018,Кировский р-н
55.73350626,49.13336151,Приволжский р-н
55.77560592,49.15739331,Вахитовский р-н
55.85265617,49.06136426,Авиастроительный р-н
55.80288146,49.02547951,Кировский р-н
55.73470948,49.18360325,Приволжский р-н
55.76792331,49.16483669,Вахитовский р-н
55.82048746,49.133491,Ново-Савиновский р-н
55.71349854,49.08751716,Приволжский р-н
55.72948436,49.10495339,Приволжский р-н
55.79987546,49.1198585,Вахитовский р-н
55.70980853,49.18755662,Приволжский р-н
55.73618582,49.15904805,Приволжский р-н
55.83529039,49.19053366,Советский р-н
55.83776488,49.19595806,Советский р-н
55.7993172,49.07028539,Кировский р-н
55.74830919,49.16081767,Приволжский р-н
55.77995237,49.14791972,Вахитовский р-н
55.7825552,49.17063681,Советский р-н
55.83679608,49.1072409,Ново-Савиновский р-н
55.77153412,49.17758528,Советский р-н
55.8193685,49.13523317,Ново-Савиновский р-н
55.80072871,49.06243881,Кировский р-н
55.71671496,49.16544107,Приволжский р-н
55.85947634,49.0783386,Авиастроительный р-н
55.80577868,49.26296962,Советский р-н
55.7951462,49.06463524,Кировский р-н
55.78152649,49.14845597,Вахитовский р-н
55.83717821,49.12558222,Ново-Савиновский р-н
55.75807723,49.26543104,Советский р-н
55.78680838,49.11523124,Вахитовский р-н
55.85528398,49.17206251,Советский р-н
55.81791014,49.27592752,Советский р-н
55.84101221,49.24695937,Советский р-н
55.75989995,49.08043905,Вахитовский р-н
55.82842188,49.16609233,Ново-Савиновский р-н
55.72455002,49.09026451,Приволжский р-н
55.85661285,49.08219109,Авиастроительный р-н
55.83998251,49.09734329,Ново-Савиновский р-н
55.7229541,49.15414489,Приволжский р-н
55.74146616,49.20852453,Приволжский р-н
55.72052981,49.17409595,Приволжский р-н
55.85026905,49.08666771,Авиастроительный р-н
55.84131567,49.16192087,Ново-Савиновский р-н
55.73276986,49.13189085,Приволжский р-н
55.80992798,49.19053106,Советский р-н
55.76886724,49.2294901,Советский р-н
55.69868218,49.0948738,Приволжский р-н
55.7601299,48.98041104,Верхнеуслонский р-н
55.73575913,49.27714655,Приволжский р-н
55.72214098,49.15866228,Приволжский р-н
55.85122047,49.12130821,Авиастроительный р-н
55.77931052,49.13102053,Вахитовский р-н
55.84316452,49.02822632,Московский р-н
55.73823471,49.19807203,Приволжский р-н
55.80992099,49.06761121,Кировский р-н
55.80466816,49.12117893,Вахитовский р-н
55.76771632,49.20059833,Советский р-н
55.75402317,49.28111088,Советский р-н
55.8018241,49.26123358,Советский р-н
55.80769151,49.28423117,Советский р-н
55.74866752,49.21615149,Приволжский р-н
55.74616651,49.10948674,Приволжский р-н
55.82819165,49.10548146,Ново-Савиновский р-н
55.80569968,49.0602301,Кировский р-н
